REQUEST,Goods,oracle code,,ITEM DESCRIPTION,ITEM CATEGORY,QTY,price,JOB NO,total-amount,STATUE,ORDER,,
REQ2500028792,Goods, 10054153,,"CONTACTOR 50A, 24V AC COIL, 3P, PART NO. LC1D50AB7, MAKE: SCHNEIDER ELECTRIC",ELECTRICAL MATERIAL,15,205,4378M,3075,Approved,PO2500016546,,
REQ2500028876,Goods, 10002050,,"SHOULDER TOOL BAG 18"", BACKPACK, MODEL NO. STST1-72335, MAKE: STANLEY",MATERIALS LOCAL,5,166,4378M,830,Approved,PO2500016681,,
REQ2500028986,Goods, 10061155,,"PCB, COM-IPDU, MCC-1596, PART NO. 4316V441, MODEL NO. MMY-MAP0804HT8-ME, MAKE: TOSHIBA",ELECTRICAL MATERIAL,1,2735,4378M,2735,Approved,PO2500016725,,
REQ2500027366,Goods, 10046200,,"PUSH BUTTON BLACK WITH 1 NO, METALIC, PART NO. XB4BA21, MAKE: SCHNEIDER",ELECTRICAL MATERIAL,10,20.47,4378M,204.7,Approved,PO2500016768,,
REQ2600000144,Goods, 10051987,,"V BELT AX-40, MAKE: DUNLOP, MAKE: KOREA",MECHANICAL MATERIAL,10,18,4378M,180,Approved,PO2600000163,,
REQ2600000144,Goods, 10004617,,"V-BELT BX-40, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,10,4378M,100,Approved,PO2600000163,,
REQ2600000144,Goods, 10039605,,"V-BELT B-46, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,17,4378M,170,Approved,PO2600000163,,
REQ2600000144,Goods, 10009432,,"V BELT B-36, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,14,4378M,140,Approved,PO2600000163,,
REQ2600000144,Goods, 10002282,,"V-BELT A-40, MAKE: OPTI, ORIGIN: EUROPE",MECHANICAL MATERIAL,10,23.75,4378M,237.5,Approved,PO2600000176,,
REQ2600000537,Goods, 10010890,,"GAS R22, Packing: 30 LBS / CYL., BRAND: HONEYWELL, ORIGIN: USA",GAS,5,375,4378M,1875,Approved,PO2600000360,,
REQ2600000537,Goods, 10002851,,"CANVAS COATING GEE FIX 30/36 (EQUIVALENT TO FOSTER 30/36), PACKING: 20KG / DRUM, ORIGIN: UAE",MATERIALS LOCAL,5,33.5,4378M,167.5,Approved,PO2600000360,,
REQ2500028801,Goods, 10000104,,"CONTACTOR 9A 1NO+1NC 24V COIL, 50/60HZ, MODEL NO. LC1D09B7, MAKE: SCHNEIDER ELECTRIC",,15,42.5,4378M,637.5,Approved,917356,,
REQ2500028801,Goods, 10000104,,"CONTACTOR 9A 1NO+1NC 24V COIL, 50/60HZ, MODEL NO. LC1D09B7, MAKE: SCHNEIDER ELECTRIC",ELECTRICAL MATERIAL,15,42.5,4378M,637.5,Approved,917356,,
REQ2500028801,Goods, 10000104,,"CONTACTOR 9A 1NO+1NC 24V COIL, 50/60HZ, MODEL NO. LC1D09B7, MAKE: SCHNEIDER ELECTRIC",ELECTRICAL MATERIAL,15,42.5,4378M,637.5,Approved,917356,,
REQ2600000406,Goods, 10006415,,"CHILLED WATER ANALYSIS AND REPORT, LOCATION AS PER ANNEXURE ",CHEMICAL AND LAB TEST,12,125,4378M,1500,Approved,PO2600000449,,
REQ2600000819,Goods, 10013823,,"ANGLE 50 X 50 X 3MM X 6MTR LTH, MS, ORIGIN: CHINA",MECHANICAL MATERIAL,26,32,4378M,832,Approved,PO2600000474,,
REQ2600000816,Goods, 10048888,,"BEARING UCP207, MAKE: FYH",MECHANICAL MATERIAL,5,60,4378M,300,Approved,PO2600000498,,
REQ2600000142,Goods, 10002293,,"BRAZING ROD 0%, 1/8"" FLAT, 28STK/PKT, BRAND: HARIS, ORIGIN: USA",MATERIALS LOCAL,10,32.96991608,4378M,329.6991608,Approved,931321,,
REQ2600000142,Goods, 10002344,,"BRAZING ROD BLUE 45% FLUX COATED (1 X 9 / PKT), BRAND: HARIS, ORIGIN: USA",MATERIALS LOCAL,10,27.24746628,4378M,272.4746628,Approved,931321,,
REQ2600000142,Goods, 10001737,,"FOAM SPRAY 500ML, PACKING: 12PC / CTN, MAKE: ASMACO",CIVIL MATERIAL,20,6.751180885,4378M,135.0236177,Approved,931321,,
REQ2600000142,Goods, 10002621,,"BEARING 6202 ZZ, MAKE: NSK, ORIGIN: POLAND",MECHANICAL MATERIAL,10,4.283828068,4378M,42.83828068,Approved,931321,,
REQ2600000142,Goods, 10003179,,"BEARING 6202-1/22RS, MAKE: RSDAK",MECHANICAL MATERIAL,20,4.476190476,4378M,89.52380952,Approved,931321,,
REQ2600000831,Goods, 10000196,,"FLEXIBLE CONDUIT 20MM X 15 MTR. / ROL, BLACK PVC COVER, G.I COATED, BRAND: RELITE, ORIGIN: INDIA",ELECTRICAL MATERIAL,10,16.48972854,4378M,164.8972854,Approved,PO2600000500,,
REQ2600000755,Goods, 10001998,,"LACQUER THINNER, PACKING: 3.6 LTR./GAL, MAKE: NATIONAL",CIVIL MATERIAL,4,29.52,4378M,118.08,Approved,PO2600000522,,
REQ2600000794,Goods, 10002681,,"SPLIT WALL 24000BTU HI-EER R410, ROTARY, MODEL NO. 123RASGA24-FD, MAKE: GENERAL, ORIGIN: THAILAND",AC,6,2725,4378M,16350,Approved,PO2600000526,,
REQ2600000636,Goods, 10061520,,"COMPRESSOR ROTARY, 2TON, R22, (USED) MODEL NO. PH370X3CS-4MU1",COMPRESSORS AND MOTORS,5,225,4378M,1125,Approved,PO2600000560,,
REQ2600000636,Goods, 10061521,,"COMPRESSOR SCROLL, 3PHASE, MODEL NO. ZR125KCE-TFD-522, (USED) MAKE: COPELAND",COMPRESSORS AND MOTORS,1,1100,4378M,1100,Approved,PO2600000560,,
REQ2600000636,Goods, 10061522,,"COMPRESSOR REFRIGERATING 7.5KW, R22, 3PHASE, (USED) MODEL NO. EL1000",COMPRESSORS AND MOTORS,1,1500,4378M,1500,Approved,PO2600000560,,
REQ2600000636,Goods, 10061523,,"COMPRESSOR SCROLL, 3PH, MODEL NO. ZR61, (USED) MAKE: COPELAND",COMPRESSORS AND MOTORS,1,525,4378M,525,Approved,PO2600000560,,
REQ2600000263,Goods, 10001958,,"CUTTING WHEEL INOX 100 X 1 X 16MM 4"", PART NO. D18758, MAKE: MAKITA",MATERIALS LOCAL,20,1.9,4378M,38,Approved,935319,,
REQ2600000636,Goods, 10061524,,"COMPRESSOR SCROLL, 3PH, MODEL NO. ZR125-KCE-TFD-250, (USED) MAKE: COPELAND",COMPRESSORS AND MOTORS,2,1100,4378M,2200,Approved,PO2600000560,,
REQ2600000636,Goods, 10061525,,"COMPRESSOR SCROLL, 3PH, MODEL NO. ZR250KCE-TWD-522, (USED) MAKE: COPELAND",COMPRESSORS AND MOTORS,1,4500,4378M,4500,Approved,PO2600000560,,
REQ2600000636,Goods, 10061526,,"COMPRESSOR, 3PH, MODEL NO. 8M110-4GSC, (USED) MAKE: DANFOSS",COMPRESSORS AND MOTORS,1,1100,4378M,1100,Approved,PO2600000560,,
REQ2600000636,Goods, 10061527,,"COMPRESSOR SCROLL, 3PH, MODEL NO. ZR125-TFD, (USED) MAKE: COPELAND",COMPRESSORS AND MOTORS,2,1100,4378M,2200,Approved,PO2600000560,,
REQ2600000535,Goods, 10002373,,"CANVAS CLOTH 6 OZ, 36"" X 20 YARD / ROLL, MAKE: TAKA, ORIGIN: PAKISTAN",CIVIL MATERIAL,10,10.43460932,4378M,104.3460932,Approved,940326,,
REQ2600000535,Goods, 10001680,,"PAINT BRUSH 2"", WHITE BRISTLESS, MODEL NO. PB2WC, MAKE: CLARKE",CIVIL MATERIAL,20,2.4,4378M,48,Approved,940326,,
REQ2600000535,Goods, 10025305,,"BLACK TAPE 2"" X 60Ft, PVC, PACKING: 60 ROLL / BOX, PRODUCT CODE: IFT-0009, MAKE: INNERFIX",CIVIL MATERIAL,50,1.74,4378M,87,Approved,940326,,
REQ2600000636,Goods, 10061528,,"COMPRESSOR SCROLL, 3PH, MODEL NO. ZR108KCE-TFD-522, (USED) MAKE: COPELAND",COMPRESSORS AND MOTORS,1,1100,4378M,1100,Approved,PO2600000560,,
REQ2600000636,Goods, 10061529,,"COMPRESSOR SCROLL, 1PH, MODEL NO. ZR36PFZ-501, (USED) MAKE: COPELAND",COMPRESSORS AND MOTORS,1,350,4378M,350,Approved,PO2600000560,,
REQ2600000636,Goods, 10061530,,"COMPRESSOR 7.5KW, 3PH, MODEL NO. 1000ELT160D3, (USED) MAKE: HITACHI",COMPRESSORS AND MOTORS,2,2,4378M,4,Approved,PO2600000560,,
REQ2600000636,Goods, 10052247,,"COMPRESSOR 3PH, MODEL NO. MT160HW4EVE (USED), MAKE: DANFOSS",COMPRESSORS AND MOTORS,2,1500,4378M,3000,Approved,PO2600000560,,
REQ2600000636,Goods, 10061531,,"COMPRESSOR, 1PH, 2TON, (USED) MODEL NO. CK30-PFZ-101/H2EB32SABKB",COMPRESSORS AND MOTORS,5,5,4378M,25,Approved,PO2600000560,,
REQ2600000756,Goods, 10059062,,"FOAM SHEET 1/2""(12MM), 1.2 X 20M, XPE (LINER) CLOSED CELL POLYOLEFIN, MAKE: KFLEX / K-FOAM",MECHANICAL MATERIAL,1,380,4378M,380,Approved,PO2600000584,,
REQ2600000756,Goods, 10059063,,"FOAM SHEET 1 1/4"" (32MM), 1.2 X 2.4M, XPE (LINER) CLOSED CELL POLYOLEFIN, MAKE: KFLEX / K-FOAM",MECHANICAL MATERIAL,6,1,4378M,6,Approved,PO2600000584,,
REQ2600000756,Goods, 10059064,,"FOAM SHEET 1 1/2"" (40MM), 1.2 X 2.4M, XPE (LINER) CLOSED CELL POLYOLEFIN, MAKE: KFLEX / K-FOAM",MECHANICAL MATERIAL,5,1,4378M,5,Approved,PO2600000584,,
REQ2600001043,Goods, 10034244,,"PRESSURE GAUGE 4"", DIAL 0-10BAR, 150PSI, 1/2"" MALE NPT, SS316, PART CODE: PG 4"" NPT (M)10BAR, MAKE: PROTECH, ORIGIN: INDIA",MECHANICAL MATERIAL,20,60,4378M,1200,Approved,PO2600000664,,
REQ2600000831,Goods, 10000083,,"OVERLOAD RELAY 2.5-4A, MODEL NO. LRD08, MAKE: SCHNEIDER ELECTRIC, ORIGIN: FRANCE",ELECTRICAL MATERIAL,15,54,4378M,810,Approved,PO2600000697,,
REQ2600000144,Goods, 10011469,,"TIME DELAY TIMER 3 - 10MIN, PART NO. ICM102B, MAKE: ICM, ORIGIN: USA",ELECTRICAL MATERIAL,20,14,4378M,280,Approved,PO2600000704,,
REQ2600000425,Goods, 10033750,,"BEARING 6203-2Z-1/2"", MAKE: SKF, ORIGIN: EUROPE",MECHANICAL MATERIAL,20,8.5,4378M,170,Approved,PO2600000738,,
REQ2600000425,Goods, 10003184,,"BEARING 6208.2ZRC3, BRAND: NSK, ORIGIN: JAPAN",MECHANICAL MATERIAL,20,22.13571429,4378M,442.7142858,Approved,PO2600000764,,
REQ2500029032,Goods, 10014287,,"PILLOW BLOCK WITH BEARING 40MMGSA208, PART NO. P208, MAKE: FYH",MECHANICAL MATERIAL,4,65,4378M,260,Approved,PO2600000853,,
REQ2600000252,Goods, 10061339,,"VISIT CHARGES FOR COLD ROOMS AT RAK/WESTERN REGION/FUJEIRA, SCOPE OF WORK AS PER ANNEXURE",OTHER EXPENSES,81,550,4378M,44550,Approved,PO2600000861,,
REQ2600001210,Goods, 10011579,,"AIR CONDITIONER FREE STANDING 60000BTU, R410, Model No. 323MFT3GA-60CRN1, MAKE: MIDEA",AC,4,6000,4378M,24000,Approved,PO2600000923,,
REQ2600001474,Goods, 10001670,,"PAINT SYNTHETIC ENAMEL GLOSS 1, BLACK 890, PACKING 3.6LTR / GAL, MAKE: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,4,42.64,4378M,170.56,Approved,PO2600000936,,
REQ2600001489,Goods, 10001662,,"PAINT ENAMEL GLOSS 1 ROYAL BLUE 440, PACKING: 3.6LTR. / GALLON, BRAND: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,1,42.64,4378M,42.64,Approved,PO2600000949,,
REQ2600001489,Goods, 10013539,,"V BELT SPA-1060, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,17,4378M,170,Approved,PO2600000960,,
REQ2600001489,Goods, 10009427,,"V BELT B-41, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,15,4378M,150,Approved,PO2600000960,,
REQ2600000797,Goods, 10000157,,"ISOLATOR 32-40A, 3 POLE 220V, PART NO. KSE340TPN, W/P WITH METAL BODY, MAKE: ABB",ELECTRICAL MATERIAL,6,100,4378M,600,Approved,PO2600001106,,
REQ2600000801,Goods, 10004969,,"PAPER A4, 80GSM, WHITE, PACKING: 5 REEM / CTN, BRAND: DOUBLE A",STAIONERY,3,62.5,4378M,187.5,Approved,947326,,
REQ2600000801,Goods, 10004984,,"STAPLER HEAVY DUTY, MODEL: HD50DF, MAKE: MAX CO, ORIGIN: JAPAN",STAIONERY,2,38.49233253,4378M,76.98466506,Approved,947326,,
REQ2600000801,Goods, 10004973,,"STAPLER, MODEL HD-50/50R, BRAND: MAX, ORIGIN: JAPAN",STAIONERY,3,17,4378M,51,Approved,947326,,
REQ2600000801,Goods, 10004978,,"TEXTLINER, COLOUR: YELLOW, CODE:15 48 07, MODEL:1548, REFILL, MAKE: FABER-CASTELL, ORIGIN: GERMANY",STAIONERY,2,2.067111009,4378M,4.134222018,Approved,947326,,
REQ2600000801,Goods, 10005033,,"TEXTLINER, COLOUR: GREEN,CODE:15 48 63, MODEL:1548, REFILL, MAKE: FABER-CASTELL, ORIGIN: GERMANY",STAIONERY,3,1.9020994,4378M,5.7062982,Approved,947326,,
REQ2600000801,Goods, 10005055,,"BOX FILE, NARROW FS, MODEL 1105, (1 X 48), MAKE: LEITZ, ORIGIN: POLAND",STAIONERY,10,8.095702159,4378M,80.95702159,Approved,947326,,
REQ2600000403,Goods, 10061418,,"TRUNKING 100MM X 100MM X 2.9Mtr., PVC WITH COVER, MAKE: RELITE",ELECTRICAL MATERIAL,20,22.5,4378M,450,Approved,PO2600001136,,
REQ2600001877,Goods, 10054865,,"CHILLER COMPRESSOR OIL, 048E, RTAD-115, MAKE: TRANE",ELECTRICAL MATERIAL,10,978,4378M,9780,Approved,PO2600001138,,
REQ2600000830,Goods, 10000071,,"CABLE TIES 300 X 7.6MM, BLACK, PART NO. KV300BK, MAKE: YORK",ELECTRICAL MATERIAL,10,11.75,4378M,117.5,Approved,948324,,
REQ2600000830,Goods, 10002344,,"BRAZING ROD BLUE 45% FLUX COATED (1 X 9 / PKT), BRAND: HARIS, ORIGIN: USA",MATERIALS LOCAL,66,27.24746628,4378M,1798.332774,Approved,948324,,
REQ2600000830,Goods, 10013883,,"ALUMINIUM PLAIN TAPE 2"" X 30 YARDS / ROLL, PACKING: 24 PCS/CTN, MAKE: HI-STICK, ORIGIN: UAE",MATERIALS LOCAL,20,2.62,4378M,52.4,Approved,948324,,
REQ2600000830,Goods, 10002701,,"GAS CHARGING VALVE 1/4"" X .35MM X 10CM, ORIGIN: INDIA",MECHANICAL MATERIAL,100,1.036173001,4378M,103.6173001,Approved,948324,,
REQ2600001878,Goods, 10009418,,"V BELT B-56, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,20,4378M,200,Approved,PO2600001143,,
REQ2600001878,Goods, 10062104,,"V BELT SPZ-1300, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,14,4378M,140,Approved,PO2600001143,,
REQ2600001489,Goods, 10003988,,"PVC ELBOW 90DEG, SIZE: 1"", MAKE: KALISTER, ORIGIN: UAE",CIVIL MATERIAL,50,1.25,4378M,62.5,Approved,PO2600001194,,
REQ2600001134,Goods, 10005013,,"POST IT PAD 3"" X 3"", MODEL 654, MAKE: 3M",STAIONERY,6,2.5,4378M,15,Approved,958319,,
REQ2600001489,Goods, 10054238,,"STEEL DRILL BIT 3MM, ORIGIN: UAE",MATERIALS LOCAL,10,10,4378M,100,Approved,PO2600001194,,
REQ2600001448,Goods, 10004991,,"POST IT FLAG - SIGN HERE, MODEL 680-9, MAKE: 3M",STAIONERY,2,5.45,4378M,10.9,Approved,968381,,
REQ2600001489,Goods, 10046535,,"DRILL BIT 6MM, STEEL, MAKE: UNIKA",MATERIALS LOCAL,10,10,4378M,100,Approved,PO2600001194,,
REQ2600001487,Goods, 10007631,,"GAS R22, PACKING: 13.6KG 30LBS. DISPOSABLE CYLINDER, BRAND: MAFRON, ORIGIN: INDIA",GAS,10,229.45105,4378M,2294.5105,Approved,968391,,
REQ2600001487,Goods, 10036547,,"MAP GAS 750ML, MAKE: ECOFROST",GAS,12,13,4378M,156,Approved,968391,,
REQ2600001487,Goods, 10013884,,"SILICON SEALANT ANTI-FUNGAL 320ML, WHITE, PACKING: 24PCS / CTN, MAKE: DOLPHIN, ORIGIN: UAE",MATERIALS LOCAL,24,4.75,4378M,114,Approved,968391,,
REQ2600001487,Goods, 10000487,,"BATTERY AAA, PACKING: 20 CARD / BOX, 2PCS / CARD, BRAND: ENERGIZER",BATTERY,20,4.676876593,4378M,93.53753186,Approved,968391,,
REQ2600001487,Goods, 10001825,,"DRILL BIT 6MM X 160 DIA, CONCRETE, PART NO. D00066 / D00452, MAKE: MAKITA",MATERIALS LOCAL,10,3.51,4378M,35.1,Approved,968391,,
REQ2600001487,Goods, 10001743,,"SPECTACLES, SAFETY GREY LENS, MODEL NO. SG511-GR, MAKE: ORRIS / RIGMAN, ORIGIN: TAIWAN",MATERIALS LOCAL,12,2.1,4378M,25.2,Approved,968391,,
REQ2600001487,Goods, 10000061,,"INSULATION TAPE 19MM X 10Y, RED, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,30,0.85045029,4378M,25.5135087,Approved,968391,,
REQ2600001487,Goods, 10000064,,"INSULATION TAPE 19MM X 10Y, BLACK, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,30,0.850007305,4378M,25.50021915,Approved,968391,,
REQ2600001487,Goods, 10000062,,"INSULATION TAPE 19MM X 10Y, YELLOW, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,30,0.850015969,4378M,25.50047907,Approved,968391,,
REQ2600001489,Goods, 10015816,,"RELAY BASE 14P, PART NO. RXZE1S114M / RXZE2M114M, MAKE: SCHNEIDER ",ELECTRICAL MATERIAL,20,7.67,4378M,153.4,Approved,PO2600001199,,
REQ2600001489,Goods, 10000083,,"OVERLOAD RELAY 2.5-4A, MODEL NO. LRD08, MAKE: SCHNEIDER ELECTRIC, ORIGIN: FRANCE",ELECTRICAL MATERIAL,15,54,4378M,810,Approved,PO2600001202,,
REQ2600002004,Goods, 10002681,,"SPLIT WALL 24000BTU HI-EER R410, ROTARY, MODEL NO. 123RASGA24-FD, MAKE: GENERAL, ORIGIN: THAILAND",AC,16,2725,4378M,43600,Approved,PO2600001204,,
REQ2600001981,Goods, 10036778,,"FLEXIBLE DUCT 10"" X 25FT, MAKE: CRAYFLEX",MECHANICAL MATERIAL,2,50,4378M,100,Approved,PO2600001257,,
REQ2600002021,Goods, 10013823,,"ANGLE 50 X 50 X 3MM X 6MTR LTH, MS, ORIGIN: CHINA",MECHANICAL MATERIAL,26,32,4378M,832,Approved,PO2600001351,,
REQ2600002002,Goods, 10000157,,"ISOLATOR 32-40A, 3 POLE 220V, PART NO. KSE340TPN, W/P WITH METAL BODY, MAKE: ABB",ELECTRICAL MATERIAL,35,100,4378M,3500,Approved,PO2600001417,,
REQ2600002350,Goods, 10000157,,"ISOLATOR 32-40A, 3 POLE 220V, PART NO. KSE340TPN, W/P WITH METAL BODY, MAKE: ABB",ELECTRICAL MATERIAL,17,100,4378M,1700,Approved,PO2600001430,,
REQ2600002349,Goods, 10002681,,"SPLIT WALL 24000BTU HI-EER R410, ROTARY, MODEL NO. 123RASGA24-FD, MAKE: GENERAL, ORIGIN: THAILAND",AC,1,2725,4378M,2725,Approved,PO2600001472,,
REQ2600001873,Goods, 10002373,,"CANVAS CLOTH 6 OZ, 36"" X 20 YARD / ROLL, MAKE: TAKA, ORIGIN: PAKISTAN",CIVIL MATERIAL,10,10.43460932,4378M,104.3460932,Approved,974364,,
REQ2600001873,Goods, 10002851,,"CANVAS COATING GEE FIX 30/36 (EQUIVALENT TO FOSTER 30/36), PACKING: 20KG / DRUM, ORIGIN: UAE",MATERIALS LOCAL,10,27.2987013,4378M,272.987013,Approved,974364,,
REQ2600001873,Goods, 10001761,,"DOTTED GLOVES 14 OZ - SINGLE SIDE DOTTED, MATERIAL: POLYSTER, COTTON & PVC DOTS, MODEL NO. 757, PART NO. 81GLOV-SSD, MAKE: RIGMAN",OTHER EXPENSES,100,0.95,4378M,95,Approved,974364,,
REQ2600001873,Goods, 10002303,,"WINDING WIRE 0.670MM, MAKE: RR/SHRAMIK, ORIGIN: INDIA",MECHANICAL MATERIAL,11.67,45,4378M,525.15,Approved,974364,,
REQ2600001873,Goods, 10005088,,"CLEAR BAG A4, CLEAR, PRODUCT CODE: PT-309, MAKE: PARTNER",STAIONERY,20,0.671362337,4378M,13.42724674,Approved,974364,,
REQ2600001873,Goods, 10005085,,"PLASTIC POCKET A4, CLEAR CKP A4, MODEL NO. 12265, PACKING: 100NOS/BOX, MAKE: REXEL",STAIONERY,30,0.26,4378M,7.8,Approved,974364,,
REQ2600001873,Goods, 10004985,,"STAPLE, NO.35-1M, 26/6, MAKE: MAX",STAIONERY,1,1.0995006,4378M,1.0995006,Approved,974364,,
REQ2600002078,Goods, 10017965,,"TYRE 265 / 65 R17 112S AT20, WITH FIXING, BALANCING & ALIGNMENT MAKE: DUNLOP, ORIGIN: JAPAN",REPAIR AND MAINT VEHICLES,4,500,4378M,2000,Approved,PO2600001495,,
REQ2600002455,Goods, 10011469,,"TIME DELAY TIMER 3 - 10MIN, PART NO. ICM102B, MAKE: ICM, ORIGIN: USA",ELECTRICAL MATERIAL,20,14,4378M,280,Approved,PO2600001509,,
REQ2600002455,Goods, 10001670,,"PAINT SYNTHETIC ENAMEL GLOSS 1, BLACK 890, PACKING 3.6LTR / GAL, MAKE: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,4,42.64,4378M,170.56,Approved,PO2600001511,,
REQ2600002455,Goods, 10002771,,"BEARING 6206.ZZCM, MAKE: NSK, ORIGIN: POLAND",MECHANICAL MATERIAL,10,10.4,4378M,104,Approved,PO2600001558,,
REQ2600002456,Goods, 10062242,,"ALUMINIUM FILTER 590 (W) X 290 (H) X 25MM (T), MODEL: CAFG 12, FRAME: GI, MAKE: EXCELAIR",MECHANICAL MATERIAL,10,33.48,4378M,334.8,Approved,PO2600001614,,
REQ2600002003,Goods, 10002777,,"RUBBER PIPE INSULATION 1/4"" X 1/2"" X 1.8MTR. LTH, PACKING: 90TUBES / BOX, MAKE: GULF'O'FLEX / WORLDFLEX, ORIGIN: UAE",MECHANICAL MATERIAL,50,1.38,4378M,69,Approved,977320,,
REQ2600002003,Goods, 10002414,,"RUBBER PIPE INSULATION 5/8"" DIA X 3/8"" THICK X1.8MTR / LTH, PACKING: 90TUBES / BOX, MAKE: WORLD FLEX BY GULF-O-FLEX, ORIGIN: UAE",MATERIALS LOCAL,50,1.38,4378M,69,Approved,977320,,
REQ2600002003,Goods, 10000061,,"INSULATION TAPE 19MM X 10Y, RED, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,50,0.85045029,4378M,42.5225145,Approved,977320,,
REQ2600002795,Goods, 10015130,,"THERMOSTAT DX DIGITAL 24V 2 STAGE, HEAT/COOL FOCUSPRO 5000 NON-PROGRAMMABLE, MODEL NO. TH5220D1029/U, MAKE: HONEYWELL",MECHANICAL MATERIAL,20,190,4378M,3800,Approved,PO2600001638,,
REQ2600002795,Goods, 10002588,,"DIGITAL THERMOSTAT SINGLE STAGE 24V, MODEL NO. TH5110D1022/U, MAKE: HONEYWELL",ELECTRICAL MATERIAL,20,120,4378M,2400,Approved,PO2600001638,,
REQ2600002795,Goods, 10000132,,"PHASE FAILURE RELAY 3 PHASE, PART NO. RM17TG20, MAKE: SCHNEIDER ELECTRIC, ORIGIN: INDIA",ELECTRICAL MATERIAL,20,93.04,4378M,1860.8,Approved,PO2600001659,,
REQ2600002752,Goods, 10002738,,"FREON GAS R410A X 25LBS / 11.3KG DISPOSIBLE CYLINDER, MAKE: FLORON",GAS,10,230,4378M,2300,Approved,PO2600001669,,
REQ2600002455,Goods, 10051491,,"TIGHTER BIT STAR AND MINUS, MAKE: PRC",MATERIALS LOCAL,10,9.5,4378M,95,Approved,PO2600001676,,
REQ2600002455,Goods, 10022935,,"GYPSUM SCREW 1.5"" X 6MM, PACKING: 1000NOS/BOX, ORIGIN: CHINA",MATERIALS LOCAL,4,9,4378M,36,Approved,PO2600001676,,
REQ2600002455,Goods, 10002061,,"GYPSUM SCREW 1"" X 6MM, PACKING: 800 NOS/PKT, ORIGIN: CHINA",MATERIALS LOCAL,10,12,4378M,120,Approved,PO2600001676,,
REQ2600002440,Goods, 10001660,,"M-SEAL GLUE 100 GRAM, MAKE: PIDLITE, ORIGIN: INDIA",CIVIL MATERIAL,24,2.630910014,4378M,63.14184034,Approved,978417,,
REQ2600002440,Goods, 10025305,,"BLACK TAPE 2"" X 60Ft, PVC, PACKING: 60 ROLL / BOX, PRODUCT CODE: IFT-0009, MAKE: INNERFIX",CIVIL MATERIAL,50,1.74,4378M,87,Approved,978417,,
REQ2600002440,Goods, 10000196,,"FLEXIBLE CONDUIT 20MM X 15 MTR. / ROL, BLACK PVC COVER, G.I COATED, BRAND: RELITE, ORIGIN: INDIA",ELECTRICAL MATERIAL,10,16.5,4378M,165,Approved,978417,,
REQ2600002440,Goods, 10002373,,"CANVAS CLOTH 6 OZ, 36"" X 20 YARD / ROLL, MAKE: TAKA, ORIGIN: PAKISTAN",CIVIL MATERIAL,10,10.43460932,4378M,104.3460932,Approved,978417,,
REQ2600002440,Goods, 10002414,,"RUBBER PIPE INSULATION 5/8"" DIA X 3/8"" THICK X1.8MTR / LTH, PACKING: 90TUBES / BOX, MAKE: WORLD FLEX BY GULF-O-FLEX, ORIGIN: UAE",MATERIALS LOCAL,50,1.38,4378M,69,Approved,978417,,
REQ2600002440,Goods, 10002851,,"CANVAS COATING GEE FIX 30/36 (EQUIVALENT TO FOSTER 30/36), PACKING: 20KG / DRUM, ORIGIN: UAE",MATERIALS LOCAL,10,27.2987013,4378M,272.987013,Approved,978417,,
REQ2600002440,Goods, 10002444,,"RUBBER PIPE INSULATION 3/8"" DIA X 3/8"" THICK X1.8MTR / LTH, PACKING: 130TUBES / BOX, MAKE: WORLDFLEX BY GULFOFLEX, ORIGIN: UAE",MECHANICAL MATERIAL,50,0.961834862,4378M,48.0917431,Approved,978417,,
REQ2600002440,Goods, 10002777,,"RUBBER PIPE INSULATION 1/4"" X 1/2"" X 1.8MTR. LTH, PACKING: 90TUBES / BOX, MAKE: GULF'O'FLEX / WORLDFLEX, ORIGIN: UAE",MECHANICAL MATERIAL,50,1.38,4378M,69,Approved,978417,,
REQ2600002440,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,5,228.0794702,4378M,1140.397351,Approved,978417,,
REQ2600002440,Goods, 10008887,,"COPPER PIPE 3/8"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,5,125.75,4378M,628.75,Approved,978417,,
